,movie_id,title,year,mpaa,director,main_actor_1,main_actor_2,main_actor_3,main_actor_4,genre_1,runtime_conv,full_date,infl_budget,infl_domestic,infl_worldwide
27,tt0102943,Slacker,1990,R,Richard Linklater,Richard Linklater,Rudy Basquez,Jean Caffeine,Jan Hockey,Comedy,97,1990-07-05,47684.08569242541,2546139.4396327473,2546139.4396327473
28,tt0102945,Sleeping with the Enemy,1991,R,Joseph Ruben,Julia Roberts,Patrick Bergin,Kevin Anderson,Elizabeth Lawrence,Drama,99,1991-02-08,37800513.95007343,202131295.04295158,348160648.9342879
29,tt0103007,The Super,1991,R,Rod Daniel,Joe Pesci,Vincent Gardenia,Madolyn Smith Osborne,Rubén Blades,Comedy,84,1991-10-04,43769016.15271661,21886225.015491925,21886225.015491925
30,tt0103064,Terminator 2: Judgment Day,1991,R,James Cameron,Arnold Schwarzenegger,Linda Hamilton,Edward Furlong,Robert Patrick,Action,137,1991-07-03,202929074.88986787,409600707.0439061,1036300785.5476508
31,tt0103074,Thelma & Louise,1991,R,Ridley Scott,Susan Sarandon,Geena Davis,Harvey Keitel,Michael Madsen,Adventure,130,1991-05-24,32826762.114537448,90245573.69713658,90392577.90638767
32,tt0103128,True Identity,1991,R,Charles Lane,Lenny Henry,Frank Langella,Charles Lane,J.T. Walsh,Comedy,93,1991-08-23,29842511.013215866,9337196.467841411,9337196.467841411
33,tt0103594,1492: Conquest of Paradise,1992,PG-13,Ridley Scott,Gérard Depardieu,Armand Assante,Sigourney Weaver,Loren Dean,Adventure,154,1992-10-09,90773984.31931576,13889190.214041341,13889190.214041341
34,tt0103644,Alien 3,1992,R,David Fincher,Sigourney Weaver,Charles S. Dutton,Charles Dance,Paul McGann,Action,114,1992-05-22,96568068.424804,107139461.78652887,308659547.562794
35,tt0103772,Basic Instinct,1992,R,Paul Verhoeven,Michael Douglas,Sharon Stone,George Dzundza,Jeanne Tripplehorn,Drama,127,1992-03-20,94636707.05630791,227373812.45388454,681630006.3241626
36,tt0103776,Batman Returns,1992,PG-13,Tim Burton,Michael Keaton,Danny DeVito,Michelle Pfeiffer,Christopher Walken,Action,126,1992-06-19,154508909.4796864,314623286.31361365,515486245.69786173
37,tt0103859,Boomerang,1992,R,Reginald Hudlin,Eddie Murphy,Robin Givens,Halle Berry,David Alan Grier,Comedy,117,1992-07-01,81117177.47683536,135296584.110335,253109627.58859584
38,tt0103874,Bram Stoker's Dracula,1992,R,Francis Ford Coppola,Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves,Horror,128,1992-11-13,77254454.7398432,159381328.6265146,416908864.2283678
39,tt0103962,Christopher Columbus: The Discovery,1992,PG-13,John Glen,Marlon Brando,Tom Selleck,Georges Corraface,Rachel Ward,Adventure,120,1992-08-21,77254454.7398432,15935799.77811832,15935799.77811832
40,tt0104070,Death Becomes Her,1992,PG-13,Robert Zemeckis,Meryl Streep,Bruce Willis,Goldie Hawn,Isabella Rossellini,Comedy,104,1992-07-31,106224875.2672844,112835249.2551675,287816589.2409124
41,tt0104231,Far and Away,1992,PG-13,Ron Howard,Tom Cruise,Nicole Kidman,Thomas Gibson,Robert Prosky,Adventure,140,1992-05-22,115881682.1097648,113725973.8047042,266110385.7790449
42,tt0104257,A Few Good Men,1992,R,Rob Reiner,Tom Cruise,Jack Nicholson,Demi Moore,Kevin Bacon,Drama,138,1992-12-11,79185816.10833928,272978959.6055595,469784683.05531
43,tt0104438,Honeymoon in Vegas,1992,PG-13,Andrew Bergman,James Caan,Nicolas Cage,Sarah Jessica Parker,Pat Morita,Comedy,96,1992-08-28,48284034.212402,68001020.44461867,68001020.44461867
44,tt0104691,The Last of the Mohicans,1992,R,Michael Mann,Daniel Day-Lewis,Madeleine Stowe,Russell Means,Eric Schweig,Action,112,1992-09-25,77254454.7398432,145829093.37362796,145829093.37362796
45,tt0104692,The Lawnmower Man,1992,R,Brett Leonard,Jeff Fahey,Pierce Brosnan,Jenny Wright,Mark Bringelson,Horror,108,1992-03-06,19313613.6849608,61998275.91960085,61998275.91960085
46,tt0104694,A League of Their Own,1992,PG,Penny Marshall,Tom Hanks,Geena Davis,Lori Petty,Madonna,Comedy,128,1992-07-01,77254454.7398432,207686874.34183893,255789632.90755522
47,tt0104714,Lethal Weapon 3,1992,R,Richard Donner,Mel Gibson,Danny Glover,Joe Pesci,Rene Russo,Action,118,1992-05-15,67597647.8973628,279528880.0512473,621379842.2750534
48,tt0104868,The Mighty Ducks,1992,PG,Stephen Herek,Emilio Estevez,Joss Ackland,Lane Smith,Heidi Kling,Comedy,104,1992-10-02,19313613.6849608,98021103.04269423,98021103.04269423
49,tt0104990,Newsies,1992,PG,Kenny Ortega,Christian Bale,Bill Pullman,Robert Duvall,Ann-Margret,Drama,121,1992-04-10,28970420.5274412,5445444.408054169,5445444.408054169
50,tt0105112,Patriot Games,1992,R,Phillip Noyce,Harrison Ford,Sean Bean,Anne Archer,Patrick Bergin,Action,117,1992-06-05,86911261.5823236,160982035.13464007,343881956.7312188
51,tt0105121,The People Under the Stairs,1991,R,Wes Craven,Brandon Quintin Adams,Everett McGill,Wendy Robie,A.J. Langer,Comedy,102,1991-11-01,11937004.405286346,48154182.15403819,62365185.898531586
52,tt0105130,Peter's Friends,1992,R,Kenneth Branagh,Hugh Laurie,Stephen Fry,Emma Thompson,Kenneth Branagh,Comedy,101,1992-12-25,9656806.8424804,7838553.721168924,7838553.721168924
53,tt0105226,Red Rock West,1993,R,John Dahl,Nicolas Cage,Dennis Hopper,Lara Flynn Boyle,Craig Reay,Crime,98,1993-01-28,15001799.307958478,4692845.98249135,4692845.98249135
54,tt0105236,Reservoir Dogs,1992,R,Quentin Tarantino,Harvey Keitel,Tim Roth,Michael Madsen,Chris Penn,Crime,99,1992-10-23,2317633.642195296,5469671.405060585,5523210.673556665
55,tt0105399,The Twin Dragons,1992,PG-13,Ringo Lam,Jackie Chan,Maggie Cheung,Teddy Robin Kwan,James Wong,Action,104,1992-04-09,19313613.6849608,16145634.465359943,16145634.465359943
56,tt0105526,The Taking of Beverly Hills,1991,R,Sidney J. Furie,Ken Wahl,Matt Frewer,Harley Jane Kozak,Robert Davi,Action,96,1991-10-11,37800513.95007343,1868692.2811306906,1868692.2811306906
57,tt0105793,Wayne's World,1992,PG-13,Penelope Spheeris,Mike Myers,Dana Carvey,Rob Lowe,Tia Carrere,Comedy,94,1992-02-14,38627227.3699216,235041508.29158947,353627096.31724876
58,tt0106226,The Age of Innocence,1993,PG,Martin Scorsese,Daniel Day-Lewis,Michelle Pfeiffer,Winona Ryder,Linda Faye Farkas,Drama,139,1993-09-17,63757647.058823526,60486204.68373703,60486204.68373703
59,tt0106264,Amongst Friends,1993,R,Rob Weiss,Joseph Granda,Patrick McGaw,Steve Parlavecchio,Chris Santos,Crime,86,1993-07-23,1875224.9134948098,496934.6020761246,496934.6020761246
60,tt0106379,Being Human,1994,PG-13,Bill Forsyth,Robin Williams,John Turturro,Kelly Hunter,Maudie Johnson,Comedy,122,1994-05-06,73136302.29419705,2778020.276788125,2778020.276788125
61,tt0106453,Body of Evidence,1992,R,Uli Edel,Madonna,Willem Dafoe,Joe Mantegna,Anne Archer,Drama,99,1992-01-15,57940841.0548824,25636108.604062725,25636108.604062725
62,tt0106519,Carlito's Way,1993,R,Brian De Palma,Al Pacino,Sean Penn,Penelope Ann Miller,John Leguizamo,Crime,144,1993-11-12,56256747.4048443,69286413.92622837,119735974.19508652
63,tt0106582,Cliffhanger,1993,R,Renny Harlin,Sylvester Stallone,John Lithgow,Michael Rooker,Janine Turner,Action,113,1993-05-28,131265743.9446367,157611174.426782,478182748.61363333
64,tt0106611,Cool Runnings,1993,PG,Jon Turteltaub,John Candy,Leon,Doug E. Doug,Rawle D. Lewis,Adventure,98,1993-10-01,26253148.78892734,129120979.82775088,290390322.38830453
65,tt0106950,Fortress,1992,R,Stuart Gordon,Christopher Lambert,Loryn Locklin,Kurtwood Smith,Clifton Collins Jr.,Action,95,1992-09-03,15450890.947968638,13015716.58424804,13015716.58424804
66,tt0107004,Geronimo: An American Legend,1993,PG-13,Walter Hill,Jason Patric,Gene Hackman,Robert Duvall,Wes Studi,Drama,115,1993-12-10,65632871.97231835,34945978.90242215,34945978.90242215
67,tt0107096,Heaven & Earth,1993,R,Oliver Stone,Hiep Thi Le,Tommy Lee Jones,Haing S. Ngor,Bussaro Sanruck,Action,140,1993-12-25,61882422.14532872,10998098.481176471,10998098.481176471
68,tt0107151,The House of the Spirits,1993,R,Bille August,Jeremy Irons,Meryl Streep,Maria Conchita Alonso,António Assunção,Drama,140,1993-04-01,75008996.5397924,11748867.27799308,11748867.27799308
69,tt0107156,The Wedding Banquet,1993,R,Ang Lee,Winston Chao,May Chin,Ah-Lei Gua,Sihung Lung,Comedy,106,1993-08-06,1875224.9134948098,13001795.053494811,13001795.053494811
70,tt0107206,In the Line of Fire,1993,R,Wolfgang Petersen,Clint Eastwood,John Malkovich,Rene Russo,Dylan McDermott,Action,128,1993-07-09,75008996.5397924,191863305.10941178,331909499.0516263
71,tt0107290,Jurassic Park,1993,PG-13,Steven Spielberg,Sam Neill,Laura Dern,Jeff Goldblum,Richard Attenborough,Action,127,1993-06-11,118139169.55017303,755393326.4802768,1935270592.2170937
72,tt0107362,Last Action Hero,1993,PG-13,John McTiernan,Arnold Schwarzenegger,F. Murray Abraham,Art Carney,Charles Dance,Action,130,1993-06-18,159394117.64705884,93791988.11197233,257465547.15799308
73,tt0107614,Mrs. Doubtfire,1993,PG-13,Chris Columbus,Robin Williams,Sally Field,Pierce Brosnan,Harvey Fierstein,Comedy,125,1993-11-24,46880622.83737025,411040380.5931488,827510866.8453288
74,tt0107616,Much Ado About Nothing,1993,PG-13,Kenneth Branagh,Kenneth Branagh,Emma Thompson,Keanu Reeves,Kate Beckinsale,Comedy,111,1993-05-07,20627474.04844291,42285080.40041523,42285080.40041523
75,tt0107818,Philadelphia,1993,PG-13,Jonathan Demme,Tom Hanks,Denzel Washington,Roberta Maxwell,Buzz Kilman,Drama,125,1993-12-24,48755847.75086506,145229493.749481,387568559.7702422
76,tt0107978,RoboCop 3,1993,PG-13,Fred Dekker,Robert John Burke,Nancy Allen,Mario Machado,Remy Ryan,Action,104,1993-11-05,41254948.09688582,20057799.47197232,20057799.47197232
77,tt0108052,Schindler's List,1993,R,Steven Spielberg,Liam Neeson,Ralph Fiennes,Ben Kingsley,Caroline Goodall,Biography,195,1993-12-15,41254948.09688582,181707077.60179934,604362100.624083
78,tt0108101,Shadowlands,1993,PG,Richard Attenborough,Anthony Hopkins,Debra Winger,Julian Fellowes,Roddy Maude-Roxby,Biography,131,1993-12-31,41254948.09688582,48460269.174325265,48460269.174325265
79,tt0108148,Iron Monkey,1993,PG-13,Woo-Ping Yuen,Rongguang Yu,Donnie Yen,Jean Wang,Sze-Man Tsang,Action,90,1993-10-12,20627474.04844291,27556250.082214538,27556250.082214538
80,tt0108160,Sleepless in Seattle,1993,PG,Nora Ephron,Tom Hanks,Meg Ryan,Ross Malinger,Rita Wilson,Comedy,105,1993-06-25,39379723.18339101,237793830.24256057,427414698.2702422
81,tt0108255,Super Mario Bros.,1993,PG,Annabel Jankel,Bob Hoskins,John Leguizamo,Dennis Hopper,Samantha Mathis,Adventure,104,1993-05-28,90010795.84775087,39221201.04532872,39221201.04532872
82,tt0108308,Teenage Mutant Ninja Turtles III,1993,PG,Stuart Gillard,Elias Koteas,Paige Turco,Stuart Wilson,Sab Shimono,Action,96,1993-03-19,39379723.18339101,79272524.78013842,79272524.78013842
83,tt0108327,The Thing Called Love,1993,PG-13,Peter Bogdanovich,River Phoenix,Samantha Mathis,Dermot Mulroney,Sandra Bullock,Comedy,116,1993-08-27,26253148.78892734,1930958.473148789,1930958.473148789
84,tt0108525,Wayne's World 2,1993,PG-13,Stephen Surjik,Mike Myers,Dana Carvey,Christopher Walken,Tia Carrere,Comedy,95,1993-12-10,75008996.5397924,90381724.71176471,90381724.71176471
85,tt0109040,Ace Ventura: Pet Detective,1994,PG-13,Tom Shadyac,Jim Carrey,Courteney Cox,Sean Young,Tone Loc,Comedy,86,1994-02-04,27426113.36032389,132042832.61889341,196037097.12631583
86,tt0109190,Baby's Day Out,1994,PG,Patrick Read Johnson,Lara Flynn Boyle,Joe Mantegna,Joe Pantoliano,Brian Haley,Adventure,99,1994-07-01,87763562.75303645,30767348.9874494,30767348.9874494
87,tt0109254,Beverly Hills Cop III,1994,R,John Landis,Eddie Murphy,Jon Tenney,Joey Travolta,Eugene Collier,Action,104,1994-05-25,91420377.86774631,77917427.15681513,217962616.39224026
88,tt0109370,Canadian Bacon,1995,PG,Michael Moore,John Candy,Alan Alda,Rhea Perlman,Kevin Pollak,Comedy,91,1995-09-22,19558202.099737536,291543.4505905512,291543.4505905512
89,tt0109444,Clear and Present Danger,1994,PG-13,Phillip Noyce,Harrison Ford,Willem Dafoe,Anne Archer,Joaquim de Almeida,Action,141,1994-08-05,113361268.55600542,223408945.17874497,394730733.30290157
90,tt0109445,Clerks,1994,R,Kevin Smith,Brian O'Halloran,Jeff Anderson,Marilyn Ghigliotti,Lisa Spoonauer,Comedy,92,1994-10-19,49367.004048583,5761549.906207829,5761549.906207829
91,tt0109456,Color of Night,1994,R,Richard Rush,Bruce Willis,Jane March,Rubén Blades,Lesley Ann Warren,Mystery,121,1994-08-19,73136302.29419705,36067258.89676114,36067258.89676114
92,tt0109579,Death and the Maiden,1994,R,Roman Polanski,Sigourney Weaver,Ben Kingsley,Stuart Wilson,Krystia Mova,Drama,103,1994-12-23,21940890.688259114,5674857.7902834015,5674857.7902834015
93,tt0109635,Disclosure,1994,R,Barry Levinson,Michael Douglas,Demi Moore,Donald Sutherland,Caroline Goodall,Drama,128,1994-12-09,100562415.65452094,151785416.1020918,391306806.1155871
94,tt0109676,Drop Zone,1994,R,John Badham,Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Action,101,1994-12-09,82278340.08097167,52539867.10897437,52539867.10897437
95,tt0109707,Ed Wood,1994,R,Tim Burton,Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Biography,127,1994-09-30,32911336.032388672,10764670.872402161,10764670.872402161
96,tt0109813,The Flintstones,1994,PG,Brian Levant,John Goodman,Rick Moranis,Rosie O'Donnell,Halle Berry,Comedy,91,1994-05-27,84106747.6383266,238664247.17786777,624641082.5354927
97,tt0109830,Forrest Gump,1994,PG-13,Robert Zemeckis,Tom Hanks,Robin Wright,Gary Sinise,Sally Field,Drama,142,1994-07-06,100562415.65452094,604206913.0357625,1240066749.632119
98,tt0109831,Four Weddings and a Funeral,1994,R,Mike Newell,Hugh Grant,Andie MacDowell,James Fleet,Simon Callow,Comedy,117,1994-03-11,8044993.252361676,96358599.50769232,449241258.0771931
99,tt0109836,Mary Shelley's Frankenstein,1994,R,Kenneth Branagh,Robert De Niro,Kenneth Branagh,Helena Bonham Carter,Tom Hulce,Drama,123,1994-11-04,82278340.08097167,40236477.915789485,204793158.07773283
100,tt0110005,Heavenly Creatures,1994,R,Peter Jackson,Melanie Lynskey,Kate Winslet,Sarah Peirse,Diana Kent,Biography,99,1994-11-16,9142037.786774632,5575061.4773954125,5575061.4773954125
101,tt0110074,The Hudsucker Proxy,1994,PG,Joel Coen,Tim Robbins,Paul Newman,Jennifer Jason Leigh,Charles Durning,Comedy,111,1994-03-11,73136302.29419705,5149742.796626181,5149742.796626181
102,tt0110097,I'll Do Anything,1994,PG-13,James L. Brooks,Nick Nolte,Albert Brooks,Whittni Wright,Julie Kavner,Comedy,115,1994-02-04,73136302.29419705,19060499.70074224,19060499.70074224
103,tt0110099,I.Q.,1994,PG,Fred Schepisi,Tim Robbins,Meg Ryan,Walter Matthau,Lou Jacobi,Comedy,100,1994-12-25,45710188.933873154,48235623.848650485,48235623.848650485
104,tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,R,Neil Jordan,Brad Pitt,Tom Cruise,Antonio Banderas,Kirsten Dunst,Drama,123,1994-11-11,109704453.44129556,192466604.78920382,408950059.5800271
105,tt0110197,Jimmy Hollywood,1994,R,Barry Levinson,Joe Pesci,Christian Slater,Victoria Abril,Jason Beghe,Comedy,112,1994-04-01,54852226.72064778,6916871.274696358,6916871.274696358
106,tt0110216,Junior,1994,PG-13,Ivan Reitman,Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Comedy,109,1994-11-23,109704453.44129556,67218396.115722,198256708.93623486
107,tt0110265,Killing Zoe,1993,R,Roger Avary,Eric Stoltz,Julie Delpy,Martin Raymond,Eric Pascal Chaltiel,Crime,96,1993-08-19,2812837.3702422148,785646.104982699,785646.104982699
108,tt0110357,The Lion King,1994,G,Roger Allers,Matthew Broderick,Jeremy Irons,James Earl Jones,Whoopi Goldberg,Adventure,88,1994-06-15,82278340.08097167,773021052.9938599,1770834303.6494606
109,tt0110367,Little Women,1994,PG,Gillian Armstrong,Susan Sarandon,Winona Ryder,Kirsten Dunst,Claire Danes,Drama,115,1994-12-21,32911336.032388672,91573261.99406208,91573261.99406208
110,tt0110391,Love Affair,1994,PG-13,Glenn Gordon Caron,Warren Beatty,Annette Bening,Katharine Hepburn,Garry Shandling,Comedy,108,1994-10-21,109704453.44129556,33410297.484345485,33410297.484345485
111,tt0110475,The Mask,1994,PG-13,Chuck Russell,Jim Carrey,Cameron Diaz,Peter Riegert,Peter Greene,Action,101,1994-07-29,42053373.8191633,219296880.35155198,642837758.3993928
112,tt0110598,Muriel's Wedding,1994,R,P.J. Hogan,Toni Collette,Rachel Griffiths,Bill Hunter,Sophie Lee,Comedy,106,1994-03-10,16455668.016194336,27644862.212078277,28307912.271862354
113,tt0110622,Naked Gun 33 1/3: The Final Insult,1994,PG-13,Peter Segal,Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Comedy,83,1994-03-18,54852226.72064778,93491228.61039138,93491228.61039138
114,tt0110632,Natural Born Killers,1994,R,Oliver Stone,Woody Harrelson,Juliette Lewis,Tom Sizemore,Rodney Dangerfield,Action,118,1994-08-26,62165856.95006748,91937389.35910933,91937389.35910933
115,tt0110687,North,1994,PG,Rob Reiner,Elijah Wood,Bruce Willis,Jason Alexander,Julia Louis-Dreyfus,Adventure,87,1994-07-22,73136302.29419705,13132988.897368424,13132988.897368424
116,tt0110725,On Deadly Ground,1994,R,Steven Seagal,Steven Seagal,Michael Caine,Joan Chen,John C. McGinley,Action,101,1994-02-18,91420377.86774631,70559085.04898787,70559085.04898787
117,tt0110912,Pulp Fiction,1994,R,Quentin Tarantino,John Travolta,Uma Thurman,Samuel L. Jackson,Bruce Willis,Crime,154,1994-10-14,14627260.458839407,197337764.09676117,391606663.1265858
118,tt0110944,Rapa Nui,1994,R,Kevin Reynolds,Jason Scott Lee,Esai Morales,Sandrine Holt,Eru Potaka Dewes,Action,107,1994-09-09,36568151.14709853,557792.2935222673,557792.2935222673
119,tt0110989,Ri¢hie Ri¢h,1994,PG,Donald Petrie,Macaulay Culkin,Edward Herrmann,John Larroquette,Christine Ebersole,Comedy,95,1994-12-21,73136302.29419705,69639940.91309044,69639940.91309044
120,tt0111070,The Santa Clause,1994,PG,John Pasquin,Tim Allen,Judge Reinhold,Wendy Crewson,Eric Lloyd,Comedy,97,1994-11-11,40224966.26180837,264814404.49588397,347092744.57685566
121,tt0111127,Serial Mom,1994,R,John Waters,Kathleen Turner,Sam Waterston,Ricki Lake,Matthew Lillard,Comedy,95,1994-04-13,23769298.24561404,14299405.042914981,14299405.042914981
122,tt0111149,Shallow Grave,1994,R,Danny Boyle,Kerry Fox,Christopher Eccleston,Ewan McGregor,Ken Stott,Crime,89,1994-02-10,4571018.893387316,3802299.6756410263,3802299.6756410263
123,tt0111161,The Shawshank Redemption,1994,R,Frank Darabont,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,Drama,142,1994-09-23,45710188.933873154,52475253.014305,52633741.20978408
124,tt0111187,Silent Fall,1994,R,Bruce Beresford,Richard Dreyfuss,Linda Hamilton,John Lithgow,J.T. Walsh,Drama,101,1994-10-28,54852226.72064778,5815568.379082322,5815568.379082322
125,tt0111255,The Specialist,1994,R,Luis Llosa,Sylvester Stallone,Sharon Stone,James Woods,Rod Steiger,Action,110,1994-10-07,82278340.08097167,104882178.43819165,311492232.4192983
126,tt0111257,Speed,1994,R,Jan de Bont,Keanu Reeves,Dennis Hopper,Sandra Bullock,Joe Morton,Action,116,1994-06-10,54852226.72064778,221691024.63326588,640762036.779015
127,tt0111280,Star Trek: Generations,1994,PG,David Carson,Patrick Stewart,William Shatner,Malcolm McDowell,Jonathan Frakes,Action,118,1994-11-18,63994264.50742242,138357656.8235493,215882137.25539815
128,tt0111301,Street Fighter,1994,PG-13,Steven E. de Souza,Jean-Claude Van Damme,Raul Julia,Ming-Na Wen,Damian Chapa,Action,102,1994-12-23,63994264.50742242,61111818.389811076,181801828.96369773
129,tt0111359,Tall Tale,1995,PG,Jeremiah S. Chechik,Patrick Swayze,Oliver Platt,Roger Aaron Brown,Nick Stahl,Adventure,96,1995-03-24,56896587.92650919,14664432.337204725,19642883.78077428
130,tt0111400,Terminal Velocity,1994,PG-13,Deran Sarafian,Charlie Sheen,Nastassja Kinski,James Gandolfini,Christopher McDonald,Action,102,1994-09-23,91420377.86774631,30145593.512348186,30145593.512348186
131,tt0111503,True Lies,1994,R,James Cameron,Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,Bill Paxton,Action,141,1994-07-15,210266869.0958165,267463865.7804994,692751463.6212552
132,tt0111512,The Legend of Drunken Master,1994,R,Chia-Liang Liu,Jackie Chan,Ho-Sung Pak,Lung Ti,Anita Mui,Action,102,1994-10-20,18284075.573549263,21128035.540485833,21128035.540485833
133,tt0111756,Wyatt Earp,1994,PG-13,Lawrence Kasdan,Kevin Costner,Dennis Quaid,Gene Hackman,David Andrews,Adventure,191,1994-06-24,115189676.11336035,45805266.12685561,45805266.12685561
134,tt0112401,Assassins,1995,R,Richard Donner,Sylvester Stallone,Antonio Banderas,Julianne Moore,Anatoli Davydov,Action,132,1995-10-06,88900918.63517061,53879418.765354335,53879418.765354335
135,tt0112427,An Awfully Big Adventure,1995,R,Mike Newell,Hugh Grant,Alan Rickman,Georgina Cates,Alun Armstrong,Comedy,112,1995-07-21,7112073.490813648,461794.043832021,461794.043832021
136,tt0112442,Bad Boys,1995,R,Michael Bay,Will Smith,Martin Lawrence,Lisa Boyle,Michael Taliferro,Action,119,1995-04-07,33782349.08136483,117006097.7249344,251424286.70131236
137,tt0112462,Batman Forever,1995,PG-13,Joel Schumacher,Val Kilmer,Tommy Lee Jones,Jim Carrey,Nicole Kidman,Action,121,1995-06-16,177801837.27034122,327278287.8754593,598423253.7734252
138,tt0112471,Before Sunrise,1995,R,Richard Linklater,Ethan Hawke,Julie Delpy,Andrea Eckert,Hanno Pöschl,Drama,101,1995-01-27,4445045.93175853,9842051.790354332,10644476.8160105
139,tt0112508,Billy Madison,1995,PG-13,Tamra Davis,Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras,Bradley Whitford,Comedy,89,1995-02-10,17780183.72703412,45497239.186220475,47097455.72165354
140,tt0112573,Braveheart,1995,R,Mel Gibson,Mel Gibson,Sophie Marceau,Patrick McGoohan,Angus Macfadyen,Biography,178,1995-05-24,128017322.83464569,134435871.3690945,379102349.40629923
141,tt0112579,The Bridges of Madison County,1995,PG-13,Clint Eastwood,Clint Eastwood,Meryl Streep,Annie Corley,Victor Slezak,Drama,135,1995-06-02,42672440.94488189,127157858.97959319,323628889.16332024
142,tt0112585,The Brothers McMullen,1995,R,Edward Burns,Jack Mulcahy,Michael McGlone,Edward Burns,Shari Albert,Comedy,98,1995-08-11,423168.3727034121,18538519.231102362,18538519.231102362
143,tt0112682,The City of Lost Children,1995,R,Marc Caro,Ron Perlman,Daniel Emilfork,Judith Vittet,Dominique Pinon,Fantasy,112,1995-12-15,32004330.708661422,3091282.3009842522,3167477.5003280845
144,tt0112760,Cutthroat Island,1995,PG-13,Renny Harlin,Geena Davis,Matthew Modine,Frank Langella,Maury Chaykin,Action,124,1995-12-22,174245800.5249344,17810982.561286088,17810982.561286088
145,tt0112864,Die Hard with a Vengeance,1995,R,John McTiernan,Bruce Willis,Jeremy Irons,Samuel L. Jackson,Graham Greene,Action,128,1995-05-19,160021653.5433071,177824060.72198164,651175293.3192915
146,tt0112883,Don Juan DeMarco,1994,PG-13,Jeremy Leven,Johnny Depp,Marlon Brando,Faye Dunaway,Géraldine Pailhas,Comedy,97,1994-04-07,45710188.933873154,40500052.00721998,125780783.56997304
147,tt0113010,Fair Game,1995,R,Andrew Sipes,William Baldwin,Cindy Crawford,Steven Berkoff,Christopher McDonald,Action,91,1995-11-03,88900918.63517061,20508512.025524937,20508512.025524937
148,tt0113118,Friday,1995,R,F. Gary Gray,Ice Cube,Chris Tucker,Nia Long,Tommy 'Tiny' Lister,Comedy,91,1995-04-28,6223064.304461943,48837833.44540683,50168420.60669292
149,tt0113326,Rumble in the Bronx,1995,R,Stanley Tong,Jackie Chan,Anita Mui,Françoise Yip,Bill Tung,Action,104,1995-02-23,13335137.795275591,57593654.69547244,57593654.69547244
150,tt0113409,In the Mouth of Madness,1994,R,John Carpenter,Sam Neill,Jürgen Prochnow,Julie Carmen,David Warner,Drama,95,1994-02-03,14627260.458839407,16317712.837584348,16317712.837584348
151,tt0113481,Johnny Mnemonic,1995,R,Robert Longo,Keanu Reeves,Dolph Lundgren,Dina Meyer,Ice-T,Action,96,1995-05-26,46228477.690288715,33916980.63254593,33916980.63254593
152,tt0113492,Judge Dredd,1995,R,Danny Cannon,Sylvester Stallone,Armand Assante,Rob Schneider,Jürgen Prochnow,Action,96,1995-06-30,160021653.5433071,61685646.63103675,201793494.40006563
153,tt0113497,Jumanji,1995,PG,Joe Johnston,Robin Williams,Kirsten Dunst,Bonnie Hunt,Jonathan Hyde,Adventure,104,1995-12-15,115571194.22572178,178690739.77559057,467302238.0695538
154,tt0113987,Nixon,1995,R,Oliver Stone,Anthony Hopkins,Joan Allen,Powers Boothe,Ed Harris,Biography,192,1995-12-22,78232808.39895014,24326429.5410105,24326429.5410105
155,tt0114113,The Perez Family,1995,R,Mira Nair,Marisa Tomei,Anjelica Huston,Alfred Molina,Chazz Palminteri,Comedy,113,1995-05-12,19558202.099737536,5036816.674671916,5036816.674671916
156,tt0114214,The Quick and the Dead,1995,R,Sam Raimi,Sharon Stone,Gene Hackman,Russell Crowe,Leonardo DiCaprio,Action,107,1995-02-10,56896587.92650919,33136105.18956693,33136105.18956693
157,tt0114272,Restoration,1995,R,Michael Hoffman,Robert Downey Jr.,Sam Neill,David Thewlis,Polly Walker,Biography,117,1995-12-29,33782349.08136483,7122636.697965881,7122636.697965881
158,tt0114319,Sabrina,1995,PG,Sydney Pollack,Harrison Ford,Julia Ormond,Greg Kinnear,Nancy Marchand,Comedy,127,1995-12-15,103125065.61679791,95429944.34120736,95429944.34120736
159,tt0114345,The Scarlet Letter,1995,R,Roland Joffé,Demi Moore,Gary Oldman,Robert Duvall,Lisa Andoh,Drama,135,1995-10-13,81788845.14435697,18460110.398884516,18460110.398884516
160,tt0114369,Se7en,1995,R,David Fincher,Morgan Freeman,Brad Pitt,Kevin Spacey,Andrew Kevin Walker,Crime,127,1995-09-22,58674606.2992126,178025232.83274278,582005081.9043964
161,tt0114371,Search and Destroy,1995,R,David Salle,Griffin Dunne,Dennis Hopper,Jason Ferraro,Robert Knepper,Action,90,1995-04-28,7112073.490813648,692543.4902230971,692543.4902230971
162,tt0114436,Showgirls,1995,NC-17,Paul Verhoeven,Elizabeth Berkley,Kyle MacLachlan,Gina Gershon,Glenn Plummer,Drama,128,1995-09-22,80010826.77165355,36184014.51036745,36184014.51036745
