tempID#,content_rating,runtime,production_company,tomatometer_rating,audience_rating,year,month,len_title,len_movie_info,num_directors,num_authors,num_actors,num_genres,main_genre
12199,R,94,IFC,32,51,2018,6,21,124,1,1,6,1,Drama
12200,NR,81,IFC,47,44,2011,10,23,111,1,1,38,1,Comedy
12201,NR,93,MGM,17,71,1956,6,18,483,1,1,20,2,Comedy
12202,PG,100,Other,4,54,2006,4,22,310,1,3,40,2,Action & Adventure
12203,R,107,New Line,45,57,2000,8,8,495,1,1,34,3,Horror
12204,R,112,Other,57,70,1982,7,13,148,1,3,15,2,Action & Adventure
12205,NR,90,Other,33,14,2018,2,11,246,1,1,6,2,Art House & International
12206,R,112,Universal,25,47,2011,8,13,484,1,2,59,1,Comedy
12207,NR,95,Other,69,68,2019,2,14,120,2,1,7,3,Drama
12208,PG-13,104,Samuel Goldwyn,29,43,2011,2,13,156,2,1,16,2,Comedy
12209,NR,125,IFC,82,89,2008,2,23,72,1,3,19,4,Action & Adventure
12210,PG,141,Kino,54,30,2000,3,18,494,2,2,14,2,Art House & International
12211,NR,130,Other,89,87,1978,9,39,102,1,1,14,2,Art House & International
12212,NR,107,Other,14,36,2019,6,17,178,1,1,9,1,Horror
12213,NR,115,Other,89,54,2016,7,25,43,1,2,22,1,Drama
12214,R,105,Other,74,62,2018,9,16,195,1,1,5,2,Art House & International
12215,PG-13,111,Lionsgate,11,62,2016,2,10,499,1,1,26,2,Drama
12216,PG,100,Other,21,75,2013,11,20,203,1,2,8,2,Drama
12217,R,102,Other,64,49,1989,3,22,94,1,3,23,3,Art House & International
12218,PG-13,110,Other,15,21,2017,4,10,461,1,2,8,2,Drama
12219,NR,112,MGM,89,72,1938,10,11,493,1,4,29,2,Classics
12220,R,89,Other,23,31,2018,1,11,191,1,1,6,2,Comedy
12221,PG-13,129,Sony,95,82,2008,5,9,474,1,3,31,2,Art House & International
12222,R,81,Other,83,38,2018,5,11,96,1,1,8,2,Comedy
12223,PG-13,90,20th Century Fox,32,48,2000,2,18,414,1,1,35,2,Art House & International
12224,NR,110,IFC,76,68,2018,11,21,189,1,1,6,1,Horror
12225,PG-13,99,Other,10,36,2015,3,11,159,1,2,14,1,Comedy
12226,NR,101,Other,64,56,2014,3,14,204,1,1,15,1,Drama
12227,PG-13,93,Lionsgate,4,29,2012,9,21,454,1,4,28,2,Action & Adventure
12228,NR,103,Netflix,0,50,2020,2,16,127,1,2,8,2,Drama
12229,R,82,Other,36,49,2012,11,14,489,1,2,32,3,Action & Adventure
12230,NR,119,Other,100,84,1965,5,13,490,1,2,7,4,Classics
12231,R,90,Other,80,22,2000,10,14,134,1,2,13,2,Action & Adventure
12232,NR,123,Other,82,64,2020,6,16,135,1,3,6,1,Drama
12233,NR,93,Other,21,22,2013,9,10,97,1,4,5,2,Action & Adventure
12234,NR,90,Kino,94,84,1980,10,39,475,1,2,10,3,Art House & International
12235,R,72,Other,5,20,2014,12,17,137,12,12,6,2,Drama
12236,NR,83,Other,78,56,2012,5,15,123,1,2,9,2,Comedy
12237,NR,129,Warner Bros.,63,31,1961,6,22,480,1,5,19,4,Action & Adventure
12238,R,120,Sony,24,28,2017,2,12,485,1,4,10,1,Comedy
12239,NR,90,Other,47,55,2012,11,10,113,1,3,10,1,Drama
12240,PG-13,117,Other,69,55,2019,6,19,310,1,1,19,2,Action & Adventure
12241,NR,112,Magnolia,71,60,2017,5,25,73,1,2,6,2,Art House & International
12242,PG-13,104,Lionsgate,56,40,2018,1,12,457,1,2,36,2,Drama
12243,R,121,Sony,54,45,2013,4,20,478,1,2,15,1,Mystery & Suspense
12244,NR,103,Other,17,53,2018,1,15,246,1,1,10,2,Comedy
12245,R,90,Lionsgate,0,42,2018,5,13,194,1,2,7,1,Comedy
12246,PG-13,107,Other,61,78,2010,7,24,393,1,3,13,3,Art House & International
12247,NR,104,Other,0,64,2013,3,13,209,1,3,14,4,Art House & International
12248,R,115,Paramount,98,90,1970,10,14,468,1,1,29,2,Art House & International
12249,NR,122,Other,73,53,2014,8,12,121,1,1,10,2,Animation
12250,R,111,Warner Bros.,86,83,2013,7,13,497,1,3,29,2,Horror
12251,R,133,Warner Bros.,80,81,2016,6,15,491,1,4,32,1,Horror
12252,R,135,Other,77,71,2015,5,14,164,1,2,19,3,Action & Adventure
12253,NR,110,Other,77,50,2011,11,12,105,1,2,38,1,Drama
12254,R,85,Other,88,62,2013,8,14,186,1,1,3,2,Horror
12255,PG-13,121,Other,55,61,2011,4,15,494,1,2,14,1,Drama
12256,R,103,Other,30,33,2020,1,13,249,1,1,7,3,Action & Adventure
12257,R,117,20th Century Fox,33,23,2013,10,13,492,1,1,43,2,Drama
12258,R,99,Sony,93,88,2007,2,18,338,1,1,22,1,Drama
12259,R,97,Lionsgate,5,26,2019,11,11,84,1,4,11,2,Action & Adventure
12260,NR,117,MGM,60,68,1963,3,31,491,2,1,7,4,Classics
12261,R,84,Other,17,71,2017,1,25,133,1,1,34,1,Mystery & Suspense
12262,G,109,Other,96,94,2013,12,14,241,1,2,30,2,Documentary
12263,PG,90,MGM,53,44,2002,7,38,425,1,2,18,4,Action & Adventure
12264,R,99,Other,0,35,2005,6,23,497,1,3,18,2,Action & Adventure
12265,NR,85,Warner Bros.,80,56,1932,1,15,492,1,4,32,1,Drama
12266,PG,96,Other,28,46,2012,5,7,170,1,2,12,2,Art House & International
12267,G,94,Other,85,86,1999,8,7,309,1,1,115,3,Art House & International
12268,PG-13,101,Other,61,79,2019,10,31,449,1,1,17,1,Drama
12269,NR,95,Other,63,77,2019,9,25,97,1,2,12,1,Horror
12270,R,93,New Line,28,37,2019,4,23,352,1,2,12,1,Horror
12271,R,28,Other,8,18,2014,8,10,51,2,2,9,2,Horror
12272,R,120,Focus,67,72,2015,11,15,156,1,1,38,1,Drama
12273,NR,95,Other,88,55,2018,10,8,364,1,1,5,2,Art House & International
12274,R,124,Other,97,77,2016,4,14,155,1,1,38,2,Art House & International
12275,PG-13,152,Warner Bros.,94,94,2008,7,15,360,1,2,91,3,Action & Adventure
12276,PG-13,165,Warner Bros.,87,90,2012,7,21,453,1,3,21,3,Action & Adventure
12277,NR,101,Other,78,65,2020,3,12,107,1,2,6,2,Horror
12278,PG-13,95,Sony,16,45,2017,8,14,367,1,4,4,3,Horror
12279,PG-13,89,Other,12,25,2011,12,16,476,1,2,33,4,Action & Adventure
12280,PG-13,104,20th Century Fox,16,73,2018,8,17,426,1,1,85,2,Mystery & Suspense
12281,NR,79,Other,90,68,2012,4,18,114,1,1,5,2,Comedy
12282,NR,88,IFC,64,52,2019,9,18,244,1,2,6,1,Comedy
12283,NR,99,Universal,85,85,1962,3,29,496,1,2,20,3,Drama
12284,PG,81,Other,93,78,1987,12,8,493,1,1,29,2,Art House & International
12285,R,108,Other,74,46,2011,10,8,116,1,2,17,2,Cult Movies
12286,NR,93,Other,94,47,2019,10,15,156,1,1,3,1,Mystery & Suspense
12287,R,103,Focus,54,38,2019,6,18,478,1,1,28,2,Comedy
12288,R,108,Other,69,57,2015,4,14,182,1,1,10,1,Action & Adventure
12289,R,107,Other,21,17,2005,6,8,131,1,1,15,2,Drama
12290,R,123,Other,20,56,2019,12,37,90,1,2,10,1,Drama
12291,NR,105,Netflix,96,72,2017,10,39,197,1,2,3,1,Documentary
12292,R,100,Other,75,86,2019,9,22,205,1,1,9,2,Comedy
12293,R,153,Other,93,82,2006,4,26,494,1,2,42,3,Art House & International
12294,R,107,IFC,95,78,2018,3,19,403,1,5,24,2,Comedy
12295,NR,99,Other,44,47,2016,7,24,127,1,1,10,2,Drama
12296,NR,94,Kino,70,44,2014,10,14,171,1,2,12,1,Documentary
12297,R,100,Other,100,85,1981,7,35,138,1,1,7,3,Documentary
12298,R,98,Other,80,52,2012,3,17,137,1,1,15,2,Drama
12299,R,183,Universal,93,92,1978,12,15,452,1,3,35,2,Cult Movies
12300,NR,104,Other,67,71,2018,11,21,169,1,1,8,1,Drama
12301,NR,85,Other,80,9,2015,2,14,91,1,1,11,4,Action & Adventure
12302,R,77,IFC,77,52,2014,3,7,113,1,2,39,2,Horror
12303,R,115,20th Century Fox,88,79,2011,11,15,494,1,3,38,2,Comedy
12304,R,94,Other,55,34,2009,8,13,125,1,3,9,3,Action & Adventure
12305,R,96,Other,46,34,2012,11,11,153,1,1,17,1,Comedy
12306,NR,107,Other,100,83,1941,10,28,495,1,2,38,3,Classics
12307,PG-13,69,Other,58,31,1940,12,13,498,2,3,23,4,Classics
12308,R,83,Paramount,6,22,2012,1,16,489,1,2,7,1,Horror
12309,PG-13,109,20th Century Fox,75,76,2006,6,21,308,1,1,45,2,Comedy
12310,NR,80,IFC,92,64,2017,3,17,103,1,1,10,2,Drama
12311,R,109,Lionsgate,54,64,2011,7,18,162,1,1,39,3,Action & Adventure
12312,NR,86,Other,56,36,2012,2,16,90,1,3,5,5,Action & Adventure
12313,R,122,Other,31,44,2015,1,21,205,1,1,8,1,Drama
12314,R,102,Sony,95,73,2015,8,27,169,1,2,33,1,Drama
12315,R,83,Paramount,57,44,2012,5,12,499,1,4,79,1,Comedy
12316,PG-13,111,Universal,25,29,2011,1,11,443,1,1,55,1,Comedy
12317,R,120,Other,46,16,2017,5,10,140,1,1,23,2,Drama
12318,NR,115,Other,38,81,2020,6,16,107,1,2,7,1,Horror
12319,PG-13,83,Other,29,20,2012,8,20,146,1,1,5,2,Action & Adventure
12320,R,123,Other,66,52,2014,9,40,151,1,1,27,1,Drama
12321,R,92,Other,0,17,2016,9,24,496,1,2,14,2,Horror
12322,R,103,Other,91,85,2017,12,19,228,1,2,9,1,Comedy
12323,R,92,Other,58,51,2012,2,20,126,1,2,5,3,Comedy
12324,PG-13,121,Lionsgate,11,41,2016,3,31,484,1,3,90,3,Action & Adventure
12325,R,110,Other,25,38,2012,1,10,485,1,2,18,3,Action & Adventure
12326,NR,96,Other,83,63,2017,10,40,97,1,1,11,2,Art House & International
12327,PG-13,114,Other,94,92,2007,11,33,370,1,2,45,1,Drama
12328,R,76,20th Century Fox,75,54,2012,7,22,194,2,2,6,1,Comedy
12329,PG,102,Other,20,52,2016,7,13,121,1,2,33,1,Drama
12330,R,105,20th Century Fox,67,52,1980,6,15,497,1,4,51,3,Action & Adventure
12331,R,95,Other,100,49,2018,6,13,316,1,1,6,1,Mystery & Suspense
12332,NR,76,Other,22,50,2008,7,11,86,1,2,10,1,Comedy
12333,PG-13,98,Other,21,33,2011,10,10,471,1,2,34,2,Drama
12334,R,92,Magnolia,83,59,2014,5,10,196,2,2,30,1,Comedy
12335,NR,105,Other,100,61,2015,10,11,239,1,1,14,3,Art House & International
12336,R,113,Other,57,66,2016,9,14,153,1,3,53,1,Drama
12337,R,96,Other,64,32,1979,1,18,111,2,1,16,3,Drama
12338,R,107,20th Century Fox,89,76,2014,9,8,486,1,1,30,1,Drama
12339,NR,95,Other,50,15,2017,5,12,245,1,2,20,1,Drama
12340,R,116,Other,26,30,2016,6,8,146,1,1,26,2,Drama
12341,R,109,Other,43,65,2016,12,22,128,1,1,19,2,Action & Adventure
12342,PG-13,96,Lionsgate,73,66,2015,2,8,496,1,1,33,1,Comedy
12343,NR,72,Other,60,75,1938,9,16,477,3,1,18,1,Musical & Performing Arts
12344,NR,106,IFC,94,65,2015,1,20,104,1,1,9,2,Drama
12345,R,89,Other,48,29,2013,8,40,248,1,1,7,2,Horror
12346,NR,105,Other,97,91,1954,7,43,492,1,3,6,3,Art House & International
12347,PG-13,116,20th Century Fox,76,64,2013,5,8,477,1,2,33,3,Action & Adventure
12348,PG,102,Other,100,94,1962,1,27,84,2,2,13,3,Art House & International
12349,R,105,Other,94,83,2016,11,21,458,1,1,11,2,Comedy
12350,R,124,IFC,70,89,2005,2,13,496,1,2,9,3,Art House & International
12351,PG,89,Other,67,48,1992,11,21,495,1,2,26,2,Comedy
12352,R,129,Universal,69,54,1975,5,18,471,1,2,20,2,Action & Adventure
12353,PG,96,Warner Bros.,83,84,2011,4,31,498,1,1,13,2,Documentary
12354,PG,96,Other,91,93,2019,10,18,103,2,1,1,3,Art House & International
12355,PG,86,Sony,7,37,2017,7,15,470,1,3,10,3,Animation
12356,R,160,Sony,81,79,1998,11,50,266,1,2,13,3,Art House & International
12357,NR,80,Other,71,55,1933,1,17,497,1,1,11,2,Classics
12358,NR,100,Other,86,52,2014,7,15,206,1,1,9,1,Drama
12359,R,100,United Artists,60,50,1978,5,7,485,1,1,32,2,Comedy
12360,PG,90,Other,59,47,2013,3,15,68,1,1,32,1,Drama
12361,R,106,Other,92,81,2015,7,19,133,1,2,8,1,Drama
12362,PG,109,Other,78,41,2013,11,15,46,1,1,15,2,Documentary
12363,NR,111,Other,92,67,2018,4,11,484,2,1,18,3,Horror
12364,R,91,Other,41,30,2013,5,19,243,1,2,11,2,Comedy
12365,R,132,Sony,59,76,2014,9,13,464,1,1,39,1,Mystery & Suspense
12366,NR,101,IFC,76,51,2018,5,10,380,1,1,5,2,Art House & International
12367,PG,94,Lionsgate,80,66,1982,5,17,490,1,2,33,3,Action & Adventure
12368,PG-13,95,Other,20,57,2018,4,26,250,1,1,5,2,Action & Adventure
12369,NR,91,Other,84,34,1979,5,13,328,1,1,13,2,Art House & International
12370,R,91,Other,62,63,2013,4,9,498,1,3,17,2,Horror
12371,R,107,Other,73,67,2017,6,38,458,1,1,6,2,Art House & International
12372,NR,90,Other,84,52,2014,8,38,121,1,2,10,1,Documentary
12373,R,103,Lionsgate,42,64,2010,8,15,340,1,2,16,2,Action & Adventure
12374,R,103,Lionsgate,68,67,2012,8,17,497,1,2,16,1,Action & Adventure
12375,PG-13,127,Lionsgate,32,49,2014,8,17,494,1,3,32,1,Action & Adventure
12376,NR,92,Other,93,93,1967,8,47,500,1,3,22,5,Art House & International
12377,NR,119,Other,60,46,2012,9,20,105,1,1,10,2,Art House & International
12378,R,76,Other,78,57,2016,12,21,407,1,1,7,2,Drama
12379,PG-13,101,Other,37,10,2015,6,20,75,1,1,56,1,Drama
12380,PG-13,92,IFC,42,31,2014,3,16,159,1,2,11,3,Comedy
12381,G,85,MGM,90,74,1960,5,30,489,1,1,8,3,Classics
12382,R,111,Other,28,41,2013,9,10,490,1,2,6,4,Action & Adventure
12383,R,106,Other,83,47,2016,5,15,175,1,1,57,1,Drama
12384,R,95,Other,10,24,2011,8,15,135,1,1,29,2,Comedy
12385,R,88,Other,16,29,2019,8,11,352,1,2,5,2,Drama
12386,PG,100,Other,98,87,2019,8,12,189,1,1,6,2,Comedy
12387,NR,90,Samuel Goldwyn,94,73,2015,5,18,153,2,2,7,1,Drama
12388,PG-13,136,Universal,67,72,2017,4,23,365,1,1,13,2,Action & Adventure
12389,PG-13,126,20th Century Fox,81,85,2014,6,22,484,1,2,30,2,Comedy
12390,R,120,20th Century Fox,93,69,2018,11,13,453,1,2,8,1,Drama
12391,G,107,Warner Bros.,69,76,1967,11,28,503,1,1,19,3,Art House & International
12392,NR,100,IFC,35,49,2018,2,16,127,1,2,20,1,Comedy
12393,R,117,Other,67,32,2019,3,23,180,9,13,32,1,Horror
12394,R,128,Disney,36,36,2013,10,16,500,1,1,70,2,Documentary
12395,PG-13,112,Sony,15,38,2016,1,12,498,1,3,37,3,Action & Adventure
12396,R,116,Paramount,90,89,2010,12,11,461,1,5,81,2,Drama
12397,PG-13,88,Other,72,70,2015,10,15,241,1,2,17,2,Comedy
12398,NR,109,Other,65,61,2016,6,16,154,1,1,10,2,Action & Adventure
12399,NR,95,Other,73,25,2019,2,14,177,1,3,6,1,Horror
12400,PG-13,116,Disney,63,66,2016,1,16,498,1,3,62,3,Action & Adventure
12401,NR,122,Other,82,70,2011,4,47,139,1,4,14,3,Art House & International
12402,PG-13,99,Other,62,76,2011,5,16,153,1,1,49,2,Art House & International
12403,R,97,Universal,56,27,2018,7,15,339,1,1,9,1,Horror
12404,PG-13,100,Samuel Goldwyn,47,66,2012,10,14,155,1,1,10,1,Drama
12405,NR,72,Other,97,54,2016,6,8,110,1,1,9,1,Drama
12406,PG-13,102,Other,64,49,2012,12,31,108,1,1,20,1,Drama
12407,R,119,Universal,63,51,2012,4,24,469,1,2,49,1,Comedy
12408,NR,82,Other,83,69,2011,6,8,83,1,1,20,2,Documentary
12409,PG-13,115,Paramount,25,50,1991,1,26,483,1,3,43,2,Action & Adventure
12410,PG,92,Universal,22,24,1994,5,15,486,1,6,45,2,Comedy
12411,R,115,Other,96,80,2017,10,19,247,1,2,24,1,Drama
12412,R,105,Sony,83,76,1995,3,47,499,1,1,18,3,Art House & International
12413,R,141,Other,41,73,2011,12,18,129,1,2,7,3,Art House & International
12414,R,94,Other,47,26,2003,12,11,470,2,1,43,3,Comedy
12415,G,65,Other,83,65,1939,1,17,493,1,5,23,1,Comedy
12416,R,122,Other,68,48,2012,8,32,191,1,3,10,2,Action & Adventure
12417,R,89,Other,74,64,1980,2,7,476,1,2,32,1,Horror
12418,PG-13,97,Columbia,23,77,1990,3,19,110,1,3,24,3,Drama
12419,R,114,Other,65,72,2017,10,13,413,1,1,10,3,Action & Adventure
12420,PG-13,93,Other,10,22,2016,1,10,495,1,3,31,2,Drama
12421,NR,81,Other,77,72,2005,1,53,461,1,1,77,2,Art House & International
12422,NR,71,Other,75,71,2018,8,60,112,1,1,7,4,Art House & International
12423,R,95,Lionsgate,9,32,2015,4,10,189,1,2,16,3,Action & Adventure
12424,R,115,Other,52,42,2018,3,12,151,1,2,7,2,Drama
12425,NR,109,IFC,84,72,2012,2,24,142,1,2,32,2,Art House & International
12426,PG-13,115,Other,80,82,2017,1,11,448,1,2,49,1,Drama
12427,PG-13,96,Warner Bros.,52,74,2006,11,12,408,1,2,50,2,Drama
12428,NR,88,Other,93,75,2011,3,33,54,1,1,3,3,Art House & International
12429,G,96,Other,50,63,2007,11,19,370,1,2,5,4,Art House & International
12430,R,82,Other,50,54,2012,3,6,123,2,2,11,2,Comedy
12431,R,100,Other,47,54,2016,9,14,166,1,1,15,1,Drama
12432,R,78,Other,57,31,2010,9,11,112,1,1,11,2,Comedy
12433,NR,113,Other,62,54,2014,3,19,162,1,3,14,3,Art House & International
12434,NR,70,Other,94,79,1925,9,27,475,2,7,14,2,Classics
12435,R,109,Universal,64,71,1996,7,15,491,1,2,51,3,Comedy
12436,PG,77,Warner Bros.,50,66,1979,7,14,494,1,2,33,2,Comedy
12437,NR,133,Other,67,78,2012,1,14,89,2,1,15,1,Drama
12438,R,113,Columbia,60,39,2018,11,16,449,1,3,20,2,Drama
12439,NR,88,Other,50,50,2016,10,12,182,1,2,5,2,Drama
12440,R,105,Other,61,50,2013,8,17,179,1,1,13,2,Drama
12441,NR,95,Other,100,68,2013,5,17,120,1,3,8,2,Documentary
12442,R,96,Warner Bros.,67,38,1981,3,12,497,1,1,27,1,Horror
12443,R,90,Other,73,37,2015,11,21,165,1,1,15,1,Comedy
12444,PG,109,Paramount,83,81,1950,8,10,493,1,1,32,3,Classics
12445,R,91,Other,72,54,2011,7,10,144,1,1,6,2,Comedy
12446,NR,91,Other,81,84,2005,9,18,100,1,1,13,3,Documentary
12447,NR,120,Other,83,63,2014,4,40,132,3,4,7,2,Documentary
12448,R,99,Lionsgate,0,36,2019,10,18,90,1,1,6,1,Horror
12449,R,111,Paramount,43,31,2014,12,11,491,1,2,87,2,Drama
12450,PG,110,Buena Vista,28,69,2007,9,13,395,1,3,130,1,Comedy
12451,NR,103,20th Century Fox,100,69,1943,12,19,477,1,2,33,2,Musical & Performing Arts
12452,NR,110,Other,97,94,2019,6,32,131,1,1,3,2,Action & Adventure
12453,NR,88,Other,92,89,2020,8,22,106,1,2,24,2,Drama
12454,R,111,Other,4,19,2010,12,26,172,1,1,18,1,Drama
12455,R,95,Other,100,79,1971,12,64,467,1,8,18,2,Art House & International
12456,NR,88,Other,75,77,2018,3,12,53,1,1,9,1,Documentary
12457,R,108,Other,52,20,2001,1,14,169,1,1,33,4,Action & Adventure
12458,R,113,Other,75,84,2020,1,13,319,1,1,8,2,Action & Adventure
12459,PG-13,93,Samuel Goldwyn,75,63,2014,4,17,99,1,1,8,3,Art House & International
12460,G,90,Universal,67,75,1966,1,25,453,1,2,25,4,Classics
12461,NR,80,Warner Bros.,20,30,1959,3,18,118,2,3,9,4,Classics
12462,PG-13,94,Other,70,65,2012,4,24,215,1,1,7,1,Comedy
12463,R,108,Other,91,75,2015,8,8,496,1,1,22,1,Mystery & Suspense
12464,PG-13,95,Other,53,43,2013,3,8,113,1,1,6,2,Drama
12465,R,84,Other,40,20,2012,6,27,110,1,3,6,4,Action & Adventure
12466,NR,88,Other,92,55,2015,12,20,148,1,1,48,1,Drama
12467,R,95,Other,18,21,2016,4,27,120,1,3,11,3,Horror
12468,R,117,Columbia,39,36,2018,11,28,496,1,3,13,1,Drama
12469,NR,94,Other,57,40,2015,4,22,228,1,2,44,1,Mystery & Suspense
12470,NR,106,Other,42,45,2015,12,13,62,1,1,5,2,Drama
12471,R,112,Universal,44,49,2016,10,21,489,1,1,9,2,Drama
12472,NR,91,Other,70,41,2012,10,8,122,1,1,10,1,Drama
12473,R,146,Other,54,67,2010,10,37,125,1,1,24,3,Art House & International
12474,NR,98,Other,83,90,2007,3,31,89,1,1,25,4,Action & Adventure
12475,R,111,Other,86,67,2017,2,27,225,1,1,78,1,Drama
12476,R,158,Sony,86,86,2011,12,31,491,1,1,68,2,Drama
12477,R,152,Other,85,87,2009,2,31,483,1,2,49,3,Art House & International
12478,NR,81,Other,100,57,2013,5,21,85,1,2,5,2,Documentary
12479,PG-13,97,Other,35,55,2014,8,9,462,1,2,9,2,Drama
12480,NR,110,Warner Bros.,57,74,1966,6,21,497,1,1,15,6,Action & Adventure
12481,PG-13,127,Lionsgate,52,71,2017,8,16,476,1,2,5,1,Drama
12482,PG-13,108,Other,65,39,1994,12,16,489,1,1,59,2,Action & Adventure
12483,R,93,Other,42,61,2008,6,13,496,1,1,23,4,Art House & International
12484,NR,107,Other,95,81,2005,8,23,495,1,3,3,3,Art House & International
12485,G,82,Other,100,93,1925,6,13,484,1,1,40,2,Classics
12486,NR,102,Other,89,86,2015,9,34,58,2,3,12,2,Art House & International
12487,NR,95,Other,86,42,2019,2,9,188,2,1,5,1,Horror
12488,PG-13,96,Other,46,81,2017,9,17,197,1,1,5,3,Comedy
12489,PG,92,Disney,76,65,2015,11,17,498,1,1,21,4,Action & Adventure
12490,PG-13,93,Magnolia,66,31,2012,8,15,223,1,1,7,2,Drama
12491,NR,97,Other,29,46,2016,9,17,327,1,2,43,1,Mystery & Suspense
12492,R,161,United Artists,97,97,1966,12,30,493,1,4,22,1,Western
12493,R,127,Other,82,83,2010,4,68,399,1,3,12,3,Action & Adventure
12494,PG-13,180,Other,37,88,2003,9,18,119,1,1,22,2,Classics
12495,PG-13,101,Samuel Goldwyn,36,82,2011,2,14,116,1,2,7,2,Drama
12496,NR,92,Other,80,69,2017,2,17,499,1,1,6,1,Drama
12497,PG-13,89,Other,10,16,2017,7,23,186,1,1,7,3,Action & Adventure
12498,R,99,20th Century Fox,91,86,2014,3,24,495,1,2,100,2,Comedy
12499,PG-13,115,Other,59,66,2014,5,19,159,1,2,12,1,Comedy
12500,PG-13,130,Other,78,58,2013,8,15,114,1,3,11,4,Action & Adventure
12501,NR,142,Other,91,80,2013,11,16,57,1,2,27,2,Comedy
12502,NR,104,Other,89,83,2018,11,17,117,1,1,5,2,Art House & International
12503,NR,172,United Artists,94,95,1963,7,16,500,1,2,27,3,Action & Adventure
12504,PG-13,142,Warner Bros.,48,67,2013,5,16,482,1,2,64,2,Drama
12505,PG,97,Lionsgate,65,69,2016,10,23,134,1,3,21,2,Comedy
12506,NR,105,Other,100,90,1968,1,38,480,1,4,15,3,Art House & International
12507,PG,111,MGM,73,68,1979,2,23,469,1,1,40,4,Action & Adventure
12508,PG-13,104,Universal,36,42,2017,2,14,380,1,3,13,3,Action & Adventure
12509,R,110,Other,17,39,2019,12,13,77,1,1,5,1,Drama
12510,R,100,Other,63,83,2004,4,18,149,1,1,22,3,Art House & International
12511,R,100,Other,38,29,2015,9,17,451,1,2,20,2,Horror
12512,PG-13,95,Other,77,83,2014,9,16,122,1,1,3,2,Documentary
12513,PG,87,Other,13,37,2011,11,29,132,1,1,25,3,Action & Adventure
12514,R,117,Other,79,61,2012,1,8,467,1,2,17,2,Action & Adventure
12515,R,108,Lionsgate,69,74,2002,10,13,476,1,1,36,1,Drama
12516,NR,103,Other,92,58,2018,11,19,84,1,1,7,1,Drama
12517,R,80,Other,33,30,2013,8,12,138,1,1,5,2,Drama
12518,PG,86,Universal,60,50,2018,11,10,498,2,2,10,3,Animation
12519,R,72,Focus,88,78,2006,9,16,313,1,1,9,3,Documentary
12520,PG-13,90,Sony,40,46,2004,10,10,464,1,2,23,3,Drama
12521,R,94,Sony,20,23,2020,1,10,359,1,1,26,1,Horror
12522,R,95,Sony,94,81,2011,7,9,184,1,1,39,2,Comedy
12523,PG-13,139,Buena Vista,37,80,2006,9,12,339,1,1,90,2,Action & Adventure
12524,R,135,Other,93,55,2018,5,30,79,1,3,9,2,Art House & International
12525,NR,124,Netflix,80,81,2018,4,49,246,1,2,10,1,Drama
12526,R,99,Other,91,69,2014,9,9,181,1,2,29,1,Mystery & Suspense
12527,R,112,Other,14,16,2013,6,15,116,1,6,15,3,Action & Adventure
12528,PG-13,95,Paramount,37,39,2012,12,14,441,1,1,44,1,Comedy
12529,R,85,Magnolia,97,88,2018,10,25,194,1,2,5,2,Drama
12530,R,115,Other,16,31,2015,3,10,499,1,2,8,1,Action & Adventure
12531,NR,97,Other,70,43,2015,11,22,110,1,2,25,4,Action & Adventure
12532,R,110,Disney,63,61,1992,1,30,494,1,1,40,2,Drama
12533,NR,144,Other,95,91,2016,10,26,182,1,3,6,3,Art House & International
12534,R,91,Other,94,73,1998,5,18,487,1,1,23,1,Drama
12535,R,102,Warner Bros.,33,52,2011,5,20,474,1,3,46,1,Comedy
12536,R,100,Warner Bros.,20,44,2013,5,21,496,1,2,30,1,Comedy
12537,NR,80,Other,60,30,2013,5,15,207,1,1,11,2,Comedy
12538,NR,85,Other,73,51,2013,3,14,63,1,1,25,3,Comedy
12539,R,105,Sony,72,51,2018,10,16,114,1,1,7,1,Drama
12540,NR,87,Other,71,32,2013,8,13,173,1,2,8,1,Drama
12541,R,91,Other,23,40,2018,8,21,417,1,2,6,2,Action & Adventure
12542,R,115,Other,81,87,1999,2,14,480,1,1,19,2,Art House & International
12543,NR,104,IFC,72,42,2015,4,11,177,1,1,7,2,Horror
12544,PG-13,133,20th Century Fox,97,83,2018,10,15,445,1,1,11,1,Drama
12545,R,168,Other,75,76,2015,12,17,492,1,1,18,1,Western
12546,R,101,Other,19,44,2013,2,48,122,1,1,5,3,Drama
12547,NR,91,Other,9,34,2016,10,12,169,1,1,17,2,Horror
12548,R,94,Other,19,30,2019,4,27,241,1,1,7,3,Drama
12549,NR,88,Other,77,85,1965,1,51,146,2,1,9,2,Art House & International
12550,NR,72,Other,100,56,2019,4,15,127,1,2,2,2,Horror
12551,NR,103,Other,17,56,2018,9,10,145,1,1,5,4,Art House & International
12552,NR,85,Other,95,48,2014,10,17,134,1,1,15,1,Drama
12553,R,118,Paramount,28,37,2007,10,18,412,2,5,12,3,Comedy
12554,R,117,20th Century Fox,66,71,2013,6,8,480,1,1,53,1,Comedy
12555,PG,100,Other,87,83,2011,8,12,155,1,1,13,3,Art House & International
12556,NR,108,Other,53,49,2011,11,30,109,1,2,12,2,Action & Adventure
12557,PG-13,146,DreamWorks,76,89,2011,8,8,482,1,1,56,1,Drama
12558,R,96,Other,78,59,2017,6,8,499,1,2,5,1,Drama
12559,PG-13,92,Other,53,57,2011,5,23,92,1,1,4,1,Drama
12560,PG-13,113,Focus,70,73,2020,5,13,416,1,1,9,3,Drama
